codigo,tipo,diametro,paso,largo,grado,sistema,precio_unitario,proveedor,descripcion
codigo,otro,,,,,otro,precio_unitario,proveedor,descripcion
1010000000H0155,bulón,1/2,,6,,imperial,846.1229698068096,fleb,Bulon Cab. Redonda 1/2 6
1010000000H0175,bulón,1/2,,7,,imperial,1049.32554336792,fleb,Bulon Cab. Redonda 1/2 7
1010000000H0200,bulón,1/2,,8,,imperial,1179.5687878624453,fleb,Bulon Cab. Redonda 1/2 8
1020000000C0019,bulón,3/16,,3/4,,imperial,49.053980990519996,fleb,Bulon Cab. Redonda con Tuerca 3/16 3/4
1020000000D0019,bulón,1/4,,3/4,,imperial,67.54498057944001,fleb,Bulon Cab. Redonda con Tuerca 1/4 3/4
1020000000D0025,bulón,1/4,,1,,imperial,74.13116503463999,fleb,Bulon Cab. Redonda con Tuerca 1/4 1
1020000000D0032,bulón,1/4,,1,,imperial,81.01006879896,fleb,Bulon Cab. Redonda con Tuerca 1/4 1 1/4
1020000000D0038,bulón,1/4,,1,,imperial,87.88897256328,fleb,Bulon Cab. Redonda con Tuerca 1/4 1 1/2
1020000000D0044,bulón,1/4,,1,,imperial,94.7153838745703,fleb,Bulon Cab. Redonda con Tuerca 1/4 1 3/4
1020000000D0050,bulón,1/4,,2,,imperial,101.60167598683684,fleb,Bulon Cab. Redonda con Tuerca 1/4 2
1020000000D0056,bulón,1/4,,2,,imperial,108.4879680991034,fleb,Bulon Cab. Redonda con Tuerca 1/4 2 1/4
1020000000D0063,bulón,1/4,,2,,imperial,115.37426021136993,fleb,Bulon Cab. Redonda con Tuerca 1/4 2 1/2
1020000000D0070,bulón,1/4,,2,,imperial,122.20067152266023,fleb,Bulon Cab. Redonda con Tuerca 1/4 2 3/4
1020000000D0076,bulón,1/4,,3,,imperial,129.23557497648,fleb,Bulon Cab. Redonda con Tuerca 1/4 3
1020000000D0082,bulón,1/4,,3,,imperial,134.94360150432,fleb,Bulon Cab. Redonda con Tuerca 1/4 3 1/4
1020000000D0090,bulón,1/4,,3,,imperial,142.3356418983133,fleb,Bulon Cab. Redonda con Tuerca 1/4 3 1/2
1020000000D0100,bulón,1/4,,4,,imperial,155.98707133560734,fleb,Bulon Cab. Redonda con Tuerca 1/4 4
1020000000D0110,bulón,1/4,,4,,imperial,162.84259266874628,fleb,Bulon Cab. Redonda con Tuerca 1/4 4 1/2
1020000000D0125,bulón,1/4,,5,,imperial,183.3154673364,fleb,Bulon Cab. Redonda con Tuerca 1/4 5
1020000000D0140,bulón,1/4,,5,,imperial,198.02461261968,fleb,Bulon Cab. Redonda con Tuerca 1/4 5 1/2
1020000000D0155,bulón,1/4,,6,,imperial,211.70924032103997,fleb,Bulon Cab. Redonda con Tuerca 1/4 6
1020000000E0025,bulón,5/16,,1,,imperial,115.6241271024,fleb,Bulon Cab. Redonda con Tuerca 5/16 1
1020000000E0032,bulón,5/16,,1,,imperial,128.72331618552002,fleb,Bulon Cab. Redonda con Tuerca 5/16 1 1/4
1020000000E0038,bulón,5/16,,1,,imperial,140.11962305893655,fleb,Bulon Cab. Redonda con Tuerca 5/16 1 1/2
1020000000E0044,bulón,5/16,,1,,imperial,149.2868476512,fleb,Bulon Cab. Redonda con Tuerca 5/16 1 3/4
1020000000E0050,bulón,5/16,,2,,imperial,167.87452378032,fleb,Bulon Cab. Redonda con Tuerca 5/16 2
1020000000E0056,bulón,5/16,,2,,imperial,174.46070823552,fleb,Bulon Cab. Redonda con Tuerca 5/16 2 1/4
1020000000E0063,bulón,5/16,,2,,imperial,194.65834056480006,fleb,Bulon Cab. Redonda con Tuerca 5/16 2 1/2
1020000000E0070,bulón,5/16,,2,,imperial,194.07290194656002,fleb,Bulon Cab. Redonda con Tuerca 5/16 2 3/4
1020000000E0076,bulón,5/16,,3,,imperial,205.34259534768,fleb,Bulon Cab. Redonda con Tuerca 5/16 3
1020000000E0082,bulón,5/16,,3,,imperial,216.46592909424,fleb,Bulon Cab. Redonda con Tuerca 5/16 3 1/4
1020000000E0090,bulón,5/16,,3,,imperial,227.73562249536005,fleb,Bulon Cab. Redonda con Tuerca 5/16 3 1/2
1020000000E0100,bulón,5/16,,4,,imperial,250.05546981575998,fleb,Bulon Cab. Redonda con Tuerca 5/16 4
1020000000E0110,bulón,5/16,,4,,imperial,271.20443989968,fleb,Bulon Cab. Redonda con Tuerca 5/16 4 1/2
1020000000E0125,bulón,5/16,,5,,imperial,272.9607557544,fleb,Bulon Cab. Redonda con Tuerca 5/16 5
1020000000E0140,bulón,5/16,,5,,imperial,317.2345512588001,fleb,Bulon Cab. Redonda con Tuerca 5/16 5 1/2
1020000000E0155,bulón,5/16,,6,,imperial,364.21600037255996,fleb,Bulon Cab. Redonda con Tuerca 5/16 6
1020000000E0175,bulón,5/16,,7,,imperial,384.48681252912,fleb,Bulon Cab. Redonda con Tuerca 5/16 7
1020000000E0200,bulón,5/16,,8,,imperial,427.22383166064014,fleb,Bulon Cab. Redonda con Tuerca 5/16 8
1020000000E0225,bulón,5/16,,9,,imperial,475.0658755432128,fleb,Bulon Cab. Redonda con Tuerca 5/16 9
1020000000E0250,bulón,5/16,,10,,imperial,658.3257262108801,fleb,Bulon Cab. Redonda con Tuerca 5/16 10
1020000000F0025,bulón,3/8,,1,,imperial,187.7062569732,fleb,Bulon Cab. Redonda con Tuerca 3/8 1
1020000000F0032,bulón,3/8,,1,,imperial,206.22075327504,fleb,Bulon Cab. Redonda con Tuerca 3/8 1 1/4
1020000000F0038,bulón,3/8,,1,,imperial,222.32031527664,fleb,Bulon Cab. Redonda con Tuerca 3/8 1 1/2
1020000000F0044,bulón,3/8,,1,,imperial,244.88670046176,fleb,Bulon Cab. Redonda con Tuerca 3/8 1 3/4
1020000000F0050,bulón,3/8,,2,,imperial,250.49454877943992,fleb,Bulon Cab. Redonda con Tuerca 3/8 2
1020000000F0056,bulón,3/8,,2,,imperial,266.22821164464,fleb,Bulon Cab. Redonda con Tuerca 3/8 2 1/4
1020000000F0063,bulón,3/8,,2,,imperial,276.1831974114232,fleb,Bulon Cab. Redonda con Tuerca 3/8 2 1/2
1020000000F0070,bulón,3/8,,2,,imperial,297.65587019907764,fleb,Bulon Cab. Redonda con Tuerca 3/8 2 3/4
1020000000F0076,bulón,3/8,,3,,imperial,313.28284058568005,fleb,Bulon Cab. Redonda con Tuerca 3/8 3
1020000000F0082,bulón,3/8,,3,,imperial,329.08968327815995,fleb,Bulon Cab. Redonda con Tuerca 3/8 3 1/4
1020000000F0090,bulón,3/8,,3,,imperial,343.28656977047996,fleb,Bulon Cab. Redonda con Tuerca 3/8 3 1/2
1020000000F0100,bulón,3/8,,4,,imperial,376.14431221919995,fleb,Bulon Cab. Redonda con Tuerca 3/8 4
1020000000F0110,bulón,3/8,,4,,imperial,414.49054171392004,fleb,Bulon Cab. Redonda con Tuerca 3/8 4 1/2
1020000000F0125,bulón,3/8,,5,,imperial,438.93260402544,fleb,Bulon Cab. Redonda con Tuerca 3/8 5
1020000000F0140,bulón,3/8,,5,,imperial,466.30185942816,fleb,Bulon Cab. Redonda con Tuerca 3/8 5 1/2
1020000000F0155,bulón,3/8,,6,,imperial,510.5756549325599,fleb,Bulon Cab. Redonda con Tuerca 3/8 6
1020000000F0175,bulón,3/8,,7,,imperial,561.9478936831201,fleb,Bulon Cab. Redonda con Tuerca 3/8 7
1020000000F0200,bulón,3/8,,8,,imperial,624.3702863529601,fleb,Bulon Cab. Redonda con Tuerca 3/8 8
1020000000F0225,bulón,3/8,,9,,imperial,690.1589510776801,fleb,Bulon Cab. Redonda con Tuerca 3/8 9
1020000000F0250,bulón,3/8,,10,,imperial,752.8740630566399,fleb,Bulon Cab. Redonda con Tuerca 3/8 10
1020000000G0038,bulón,7/16,,1,,imperial,303.47674373015997,fleb,Bulon Cab. Redonda con Tuerca 7/16 1 1/2
1020000000G0050,bulón,7/16,,2,,imperial,346.53704788871363,fleb,Bulon Cab. Redonda con Tuerca 7/16 2
1020000000G0056,bulón,7/16,,2,,imperial,390.8706406110954,fleb,Bulon Cab. Redonda con Tuerca 7/16 2 1/4
1020000000G0063,bulón,7/16,,2,,imperial,401.67866591533027,fleb,Bulon Cab. Redonda con Tuerca 7/16 2 1/2
1020000000G0070,bulón,7/16,,2,,imperial,411.6194565262049,fleb,Bulon Cab. Redonda con Tuerca 7/16 2 3/4
1020000000G0076,bulón,7/16,,3,,imperial,432.59977945291956,fleb,Bulon Cab. Redonda con Tuerca 7/16 3
1020000000G0090,bulón,7/16,,3,,imperial,477.2806326927091,fleb,Bulon Cab. Redonda con Tuerca 7/16 3 1/2
1020000000G0100,bulón,7/16,,4,,imperial,519.2412785461385,fleb,Bulon Cab. Redonda con Tuerca 7/16 4
1020000000G0110,bulón,7/16,,4,,imperial,563.8642550330267,fleb,Bulon Cab. Redonda con Tuerca 7/16 4 1/2
1020000000G0125,bulón,7/16,,5,,imperial,605.8827776393572,fleb,Bulon Cab. Redonda con Tuerca 7/16 5
1020000000G0140,bulón,7/16,,5,,imperial,648.8123486644798,fleb,Bulon Cab. Redonda con Tuerca 7/16 5 1/2
1020000000G0155,bulón,7/16,,6,,imperial,692.50070555064,fleb,Bulon Cab. Redonda con Tuerca 7/16 6
1020000000G0175,bulón,7/16,,7,,imperial,776.5344414076474,fleb,Bulon Cab. Redonda con Tuerca 7/16 7
1020000000G0250,bulón,7/16,,10,,imperial,1028.288402136285,fleb,Bulon Cab. Redonda con Tuerca 7/16 10
1020000000G0275,bulón,7/16,,11,,imperial,1112.1485145721006,fleb,Bulon Cab. Redonda con Tuerca 7/16 11
1020000000H0038,bulón,1/2,,1,,imperial,400.58637453072,fleb,Bulon Cab. Redonda con Tuerca 1/2 1 1/2
1020000000H0050,bulón,1/2,,2,,imperial,520.45493161536,fleb,Bulon Cab. Redonda con Tuerca 1/2 2
1020000000H0063,bulón,1/2,,2,,imperial,530.9928267436801,fleb,Bulon Cab. Redonda con Tuerca 1/2 2 1/2
1020000000H0070,bulón,1/2,,2,,imperial,561.7119511209339,fleb,Bulon Cab. Redonda con Tuerca 1/2 2 3/4
1020000000H0076,bulón,1/2,,3,,imperial,592.4310754981879,fleb,Bulon Cab. Redonda con Tuerca 1/2 3
1020000000H0090,bulón,1/2,,3,,imperial,653.8693242526955,fleb,Bulon Cab. Redonda con Tuerca 1/2 3 1/2
1020000000H0100,bulón,1/2,,4,,imperial,700.3309470695999,fleb,Bulon Cab. Redonda con Tuerca 1/2 4
1020000000H0110,bulón,1/2,,4,,imperial,760.1920457846402,fleb,Bulon Cab. Redonda con Tuerca 1/2 4 1/2
1020000000H0125,bulón,1/2,,5,,imperial,879.40198442376,fleb,Bulon Cab. Redonda con Tuerca 1/2 5
1020000000H0140,bulón,1/2,,5,,imperial,880.13378269656,fleb,Bulon Cab. Redonda con Tuerca 1/2 5 1/2
1020000000H0155,bulón,1/2,,6,,imperial,940.0858680343295,fleb,Bulon Cab. Redonda con Tuerca 1/2 6
1020000000H0175,bulón,1/2,,7,,imperial,1143.28844159544,fleb,Bulon Cab. Redonda con Tuerca 1/2 7
1020000000H0200,bulón,1/2,,8,,imperial,1273.5316860899654,fleb,Bulon Cab. Redonda con Tuerca 1/2 8
107NC00000D0012,bulón,5,,1/4,,imperial,39.36203519244,fleb,Bulon G5 UNC. 5 1/4 1/2
107NC00000D0016,bulón,5,,1/4,,imperial,43.54012831342525,fleb,Bulon G5 UNC. 5 1/4 5/8
107NC00000D0019,bulón,5,,1/4,,imperial,47.648779443479995,fleb,Bulon G5 UNC. 5 1/4 3/4
107NC00000D0022,bulón,5,,1/4,,imperial,48.07740414612001,fleb,Bulon G5 UNC. 5 1/4 7/8
107NC00000D0025,bulón,5,,1/4,,imperial,52.8637133256,fleb,Bulon G5 UNC. 5 1/4 1
107NC00000D0032,bulón,5,,1/4,,imperial,68.86570222416,fleb,Bulon G5 UNC. 5 1/4 1 1/4
107NC00000D0038,bulón,5,,1/4,,imperial,80.47720450797915,fleb,Bulon G5 UNC. 5 1/4 1 1/2
107NC00000D0044,bulón,5,,1/4,,imperial,91.7235652105461,fleb,Bulon G5 UNC. 5 1/4 1 3/4
107NC00000D0050,bulón,5,,1/4,,imperial,103.33506749436525,fleb,Bulon G5 UNC. 5 1/4 2
107NC00000D0056,bulón,5,,1/4,,imperial,91.72356521054613,fleb,Bulon G5 UNC. 5 1/4 2 1/4
107NC00000D0063,bulón,5,,1/4,,imperial,126.19293048075134,fleb,Bulon G5 UNC. 5 1/4 2 1/2
107NC00000D0070,bulón,5,,1/4,,imperial,137.4392911833183,fleb,Bulon G5 UNC. 5 1/4 2 3/4
107NC00000D0076,bulón,5,,1/4,,imperial,119.1822121207096,fleb,Bulon G5 UNC. 5 1/4 3
107NC00000D0082,bulón,5,,1/4,,imperial,128.23772333576352,fleb,Bulon G5 UNC. 5 1/4 3 1/4
107NC00000D0090,bulón,5,,1/4,,imperial,171.90865645352352,fleb,Bulon G5 UNC. 5 1/4 3 1/2
107NC00000D0100,bulón,5,,1/4,,imperial,211.88347800504002,fleb,Bulon G5 UNC. 5 1/4 4
107NC00000D0110,bulón,5,,1/4,,imperial,236.7501928965201,fleb,Bulon G5 UNC. 5 1/4 4 1/2
107NC00000D0125,bulón,5,,1/4,,imperial,261.6169077880002,fleb,Bulon G5 UNC. 5 1/4 5
107NC00000D0140,bulón,5,,1/4,,imperial,229.18689814358433,fleb,Bulon G5 UNC. 5 1/4 5 1/2
107NC00000D0155,bulón,5,,1/4,,imperial,249.08027005676843,fleb,Bulon G5 UNC. 5 1/4 6
107NC00000E0012,bulón,5,,5/16,,imperial,77.67955776,fleb,Bulon G5 UNC. 5 5/16 1/2
107NC00000E0016,bulón,5,,5/16,,imperial,63.80820815999999,fleb,Bulon G5 UNC. 5 5/16 5/8
107NC00000E0019,bulón,5,,5/16,,imperial,80.45382767999999,fleb,Bulon G5 UNC. 5 5/16 3/4
107NC00000E0022,bulón,5,,5/16,,imperial,64.9611254929748,fleb,Bulon G5 UNC. 5 5/16 7/8
107NC00000E0025,bulón,5,,5/16,,imperial,80.367131745,fleb,Bulon G5 UNC. 5 5/16 1
107NC00000E0032,bulón,5,,5/16,,imperial,102.71734378800002,fleb,Bulon G5 UNC. 5 5/16 1 1/4
107NC00000E0038,bulón,5,,5/16,,imperial,117.65748087467999,fleb,Bulon G5 UNC. 5 5/16 1 1/2
107NC00000E0044,bulón,5,,5/16,,imperial,125.15841317088001,fleb,Bulon G5 UNC. 5 5/16 1 3/4
107NC00000E0050,bulón,5,,5/16,,imperial,150.09008337443998,fleb,Bulon G5 UNC. 5 5/16 2
107NC00000E0056,bulón,5,,5/16,,imperial,166.07404718055582,fleb,Bulon G5 UNC. 5 5/16 2 1/4
107NC00000E0063,bulón,5,,5/16,,imperial,188.0808830441235,fleb,Bulon G5 UNC. 5 5/16 2 1/2
107NC00000E0070,bulón,5,,5/16,,imperial,204.56960360201145,fleb,Bulon G5 UNC. 5 5/16 2 3/4
107NC00000E0076,bulón,5,,5/16,,imperial,221.67408550853415,fleb,Bulon G5 UNC. 5 5/16 3
107NC00000E0082,bulón,5,,5/16,,imperial,190.69444787944022,fleb,Bulon G5 UNC. 5 5/16 3 1/4
107NC00000E0090,bulón,5,,5/16,,imperial,254.5146907690577,fleb,Bulon G5 UNC. 5 5/16 3 1/2
107NC00000E0100,bulón,5,,5/16,,imperial,288.03947530584225,fleb,Bulon G5 UNC. 5 5/16 4
107NC00000E0110,bulón,5,,5/16,,imperial,257.47034524250483,fleb,Bulon G5 UNC. 5 5/16 4 1/2
107NC00000E0125,bulón,5,,5/16,,imperial,284.01650116142804,fleb,Bulon G5 UNC. 5 5/16 5
107NC00000E0140,bulón,5,,5/16,,imperial,310.83632879085565,fleb,Bulon G5 UNC. 5 5/16 5 1/2
107NC00000E0155,bulón,5,,5/16,,imperial,337.3824847097788,fleb,Bulon G5 UNC. 5 5/16 6
107NC00000E0175,bulón,5,,5/16,,imperial,443.50455485164224,fleb,Bulon G5 UNC. 5 5/16 7
107NC00000E0200,bulón,5,,5/16,,imperial,503.2431796588803,fleb,Bulon G5 UNC. 5 5/16 8
107NC00000F0012,bulón,5,,3/8,,imperial,67.73670289793844,fleb,Bulon G5 UNC. 5 3/8 1/2
107NC00000F0016,bulón,5,,3/8,,imperial,97.58355730104,fleb,Bulon G5 UNC. 5 3/8 5/8
107NC00000F0019,bulón,5,,3/8,,imperial,98.86892543160403,fleb,Bulon G5 UNC. 5 3/8 3/4
107NC00000F0022,bulón,5,,3/8,,imperial,85.97297863617743,fleb,Bulon G5 UNC. 5 3/8 7/8
107NC00000F0025,bulón,5,,3/8,,imperial,118.37185537908,fleb,Bulon G5 UNC. 5 3/8 1
107NC00000F0032,bulón,5,,3/8,,imperial,136.58840524128001,fleb,Bulon G5 UNC. 5 3/8 1 1/4
107NC00000F0038,bulón,5,,3/8,,imperial,158.51970252636002,fleb,Bulon G5 UNC. 5 3/8 1 1/2
107NC00000F0044,bulón,5,,3/8,,imperial,197.23880066483994,fleb,Bulon G5 UNC. 5 3/8 1 3/4
107NC00000F0050,bulón,5,,3/8,,imperial,202.02510984432004,fleb,Bulon G5 UNC. 5 3/8 2
107NC00000F0056,bulón,5,,3/8,,imperial,223.95607853027187,fleb,Bulon G5 UNC. 5 3/8 2 1/4
107NC00000F0063,bulón,5,,3/8,,imperial,263.55564239999995,fleb,Bulon G5 UNC. 5 3/8 2 1/2
107NC00000F0070,bulón,5,,3/8,,imperial,214.00660516596724,fleb,Bulon G5 UNC. 5 3/8 2 3/4
107NC00000F0076,bulón,5,,3/8,,imperial,292.32204720048003,fleb,Bulon G5 UNC. 5 3/8 3
107NC00000F0082,bulón,5,,3/8,,imperial,329.75527123103996,fleb,Bulon G5 UNC. 5 3/8 3 1/4
107NC00000F0090,bulón,5,,3/8,,imperial,356.47287769559995,fleb,Bulon G5 UNC. 5 3/8 3 1/2
107NC00000F0100,bulón,5,,3/8,,imperial,403.4072826346799,fleb,Bulon G5 UNC. 5 3/8 4
107NC00000F0110,bulón,5,,3/8,,imperial,450.06659814836536,fleb,Bulon G5 UNC. 5 3/8 4 1/2
107NC00000F0125,bulón,5,,3/8,,imperial,496.72591366205086,fleb,Bulon G5 UNC. 5 3/8 5
107NC00000F0140,bulón,5,,3/8,,imperial,434.97367019984193,fleb,Bulon G5 UNC. 5 3/8 5 1/2
107NC00000F0155,bulón,5,,3/8,,imperial,590.0445446894216,fleb,Bulon G5 UNC. 5 3/8 6
107NC00000F0175,bulón,5,,3/8,,imperial,708.5704543532196,fleb,Bulon G5 UNC. 5 3/8 7
107NC00000F0200,bulón,5,,3/8,,imperial,805.6128879064262,fleb,Bulon G5 UNC. 5 3/8 8
107NC00000G0025,bulón,5,,7/16,,imperial,178.09356394692003,fleb,Bulon G5 UNC. 5 7/16 1
107NC00000G0032,bulón,5,,7/16,,imperial,203.45385885312004,fleb,Bulon G5 UNC. 5 7/16 1 1/4
107NC00000G0038,bulón,5,,7/16,,imperial,221.95615851707996,fleb,Bulon G5 UNC. 5 7/16 1 1/2
107NC00000G0044,bulón,5,,7/16,,imperial,201.57370565044107,fleb,Bulon G5 UNC. 5 7/16 1 3/4
107NC00000G0050,bulón,5,,7/16,,imperial,281.9781056090227,fleb,Bulon G5 UNC. 5 7/16 2
107NC00000G0056,bulón,5,,7/16,,imperial,311.9890791549941,fleb,Bulon G5 UNC. 5 7/16 2 1/4
107NC00000G0063,bulón,5,,7/16,,imperial,362.75937333431995,fleb,Bulon G5 UNC. 5 7/16 2 1/2
107NC00000G0070,bulón,5,,7/16,,imperial,394.59200572928785,fleb,Bulon G5 UNC. 5 7/16 2 3/4
107NC00000G0076,bulón,5,,7/16,,imperial,426.4246381242554,fleb,Bulon G5 UNC. 5 7/16 3
107NC00000G0082,bulón,5,,7/16,,imperial,459.58363020234697,fleb,Bulon G5 UNC. 5 7/16 3 1/4
107NC00000G0090,bulón,5,,7/16,,imperial,490.0899029141908,fleb,Bulon G5 UNC. 5 7/16 3 1/2
107NC00000G0100,bulón,5,,7/16,,imperial,548.49674447832,fleb,Bulon G5 UNC. 5 7/16 4
107NC00000G0110,bulón,5,,7/16,,imperial,612.8712126925419,fleb,Bulon G5 UNC. 5 7/16 4 1/2
107NC00000G0125,bulón,5,,7/16,,imperial,674.8809045233844,fleb,Bulon G5 UNC. 5 7/16 5
107NC00000G0140,bulón,5,,7/16,,imperial,738.0729845459166,fleb,Bulon G5 UNC. 5 7/16 5 1/2
107NC00000G0155,bulón,5,,7/16,,imperial,802.67119314384,fleb,Bulon G5 UNC. 5 7/16 6
107NC00000G0175,bulón,5,,7/16,,imperial,988.05137703564,fleb,Bulon G5 UNC. 5 7/16 7
107NC00000G0200,bulón,5,,7/16,,imperial,1182.0236365382398,fleb,Bulon G5 UNC. 5 7/16 8
107NC00000H0019,bulón,5,,1/2,,imperial,264.52663687200004,fleb,Bulon G5 UNC. 5 1/2 12 3/4
107NC00000H0022,bulón,5,,1/2,,imperial,213.61878384000002,fleb,Bulon G5 UNC. 5 1/2 12 7/8
107NC00000H0025,bulón,5,,1/2,,imperial,269.89068776232,fleb,Bulon G5 UNC. 5 1/2 12 1
107NC00000H0032,bulón,5,,1/2,,imperial,302.68047751427997,fleb,Bulon G5 UNC. 5 1/2 12 1 1/4
107NC00000H0038,bulón,5,,1/2,,imperial,335.89889196888004,fleb,Bulon G5 UNC. 5 1/2 12 1 1/2
107NC00000H0044,bulón,5,,1/2,,imperial,375.83360900912163,fleb,Bulon G5 UNC. 5 1/2 12 1 3/4
107NC00000H0050,bulón,5,,1/2,,imperial,416.26602371388003,fleb,Bulon G5 UNC. 5 1/2 12 2
107NC00000H0056,bulón,5,,1/2,,imperial,459.41424377963995,fleb,Bulon G5 UNC. 5 1/2 12 2 1/4
107NC00000H0063,bulón,5,,1/2,,imperial,496.4188431075599,fleb,Bulon G5 UNC. 5 1/2 12 2 1/2
107NC00000H0070,bulón,5,,1/2,,imperial,572.49972782616,fleb,Bulon G5 UNC. 5 1/2 12 2 3/4
107NC00000H0076,bulón,5,,1/2,,imperial,576.5002250508,fleb,Bulon G5 UNC. 5 1/2 12 3
107NC00000H0082,bulón,5,,1/2,,imperial,582.2588288526392,fleb,Bulon G5 UNC. 5 1/2 12 3 1/4
107NC00000H0090,bulón,5,,1/2,,imperial,702.2301378252,fleb,Bulon G5 UNC. 5 1/2 12 3 1/2
107NC00000H0100,bulón,5,,1/2,,imperial,788.4689266809264,fleb,Bulon G5 UNC. 5 1/2 12 4
107NC00000H0110,bulón,5,,1/2,,imperial,824.1024282758401,fleb,Bulon G5 UNC. 5 1/2 12 4 1/2
107NC00000H0125,bulón,5,,1/2,,imperial,1017.7693564186801,fleb,Bulon G5 UNC. 5 1/2 12 5
107NC00000H0140,bulón,5,,1/2,,imperial,1194.3173093047471,fleb,Bulon G5 UNC. 5 1/2 12 5 1/2
107NC00000H0155,bulón,5,,1/2,,imperial,1205.79272597676,fleb,Bulon G5 UNC. 5 1/2 12 6
107NC00000H0175,bulón,5,,1/2,,imperial,1379.24285564508,fleb,Bulon G5 UNC. 5 1/2 12 7
107NC00000H0200,bulón,5,,1/2,,imperial,1219.8553862647148,fleb,Bulon G5 UNC. 5 1/2 12 8
107NC00000H0225,bulón,5,,1/2,,imperial,1750.3506356403002,fleb,Bulon G5 UNC. 5 1/2 12 9
107NC00000H0250,bulón,5,,1/2,,imperial,1935.9418529141115,fleb,Bulon G5 UNC. 5 1/2 12 10
107NC00000H1019,bulón,5,,1/2,,imperial,230.02859041680003,fleb,Bulon G5 UNC. 5 1/2 13 3/4
107NC00000H1022,bulón,5,,1/2,,imperial,250.43940165138815,fleb,Bulon G5 UNC. 5 1/2 13 7/8
107NC00000H1025,bulón,5,,1/2,,imperial,261.8343944265264,fleb,Bulon G5 UNC. 5 1/2 13 1
107NC00000H1032,bulón,5,,1/2,,imperial,293.64019843625266,fleb,Bulon G5 UNC. 5 1/2 13 1 1/4
107NC00000H1038,bulón,5,,1/2,,imperial,328.89802182576,fleb,Bulon G5 UNC. 5 1/2 13 1 1/2
107NC00000H1044,bulón,5,,1/2,,imperial,375.90386421528007,fleb,Bulon G5 UNC. 5 1/2 13 1 3/4
107NC00000H1050,bulón,5,,1/2,,imperial,427.48170343296,fleb,Bulon G5 UNC. 5 1/2 13 2
107NC00000H1056,bulón,5,,1/2,,imperial,483.20291477616,fleb,Bulon G5 UNC. 5 1/2 13 2 1/4
107NC00000H1063,bulón,5,,1/2,,imperial,525.5974522183291,fleb,Bulon G5 UNC. 5 1/2 13 2 1/2
107NC00000H1070,bulón,5,,1/2,,imperial,568.07060589888,fleb,Bulon G5 UNC. 5 1/2 13 2 3/4
107NC00000H1076,bulón,5,,1/2,,imperial,563.92723377336,fleb,Bulon G5 UNC. 5 1/2 13 3
107NC00000H1082,bulón,5,,1/2,,imperial,455.64819776582254,fleb,Bulon G5 UNC. 5 1/2 13 3 1/4
107NC00000H1090,bulón,5,,1/2,,imperial,513.730825173334,fleb,Bulon G5 UNC. 5 1/2 13 3 1/2
107NC00000H1100,bulón,5,,1/2,,imperial,721.0257195415212,fleb,Bulon G5 UNC. 5 1/2 13 4
107NC00000H1110,bulón,5,,1/2,,imperial,677.7741906151349,fleb,Bulon G5 UNC. 5 1/2 13 4 1/2
107NC00000H1125,bulón,5,,1/2,,imperial,930.1482138238243,fleb,Bulon G5 UNC. 5 1/2 13 5
107NC00000H1140,bulón,5,,1/2,,imperial,1098.06505071324,fleb,Bulon G5 UNC. 5 1/2 13 5 1/2
107NC00000H1155,bulón,5,,1/2,,imperial,950.3619980501758,fleb,Bulon G5 UNC. 5 1/2 13 6
107NC00000H1175,bulón,5,,1/2,,imperial,1062.8291715482444,fleb,Bulon G5 UNC. 5 1/2 13 7
107NC00000H1200,bulón,5,,1/2,,imperial,1283.5249014280378,fleb,Bulon G5 UNC. 5 1/2 13 8
107NC00000H1225,bulón,5,,1/2,,imperial,1908.6802223392244,fleb,Bulon G5 UNC. 5 1/2 13 9
107NC00000H1250,bulón,5,,1/2,,imperial,1688.8474119491864,fleb,Bulon G5 UNC. 5 1/2 13 10
107NC00000I0025,bulón,5,,9/16,,imperial,268.11246674596754,fleb,Bulon G5 UNC. 5 9/16 1
107NC00000I0032,bulón,5,,9/16,,imperial,378.68992478244,fleb,Bulon G5 UNC. 5 9/16 1 1/4
107NC00000I0038,bulón,5,,9/16,,imperial,422.2392661324206,fleb,Bulon G5 UNC. 5 9/16 1 1/2
107NC00000I0044,bulón,5,,9/16,,imperial,478.05941834448,fleb,Bulon G5 UNC. 5 9/16 1 3/4
107NC00000I0050,bulón,5,,9/16,,imperial,495.77590605359995,fleb,Bulon G5 UNC. 5 9/16 2
107NC00000I0056,bulón,5,,9/16,,imperial,543.0211371491782,fleb,Bulon G5 UNC. 5 9/16 2 1/4
107NC00000I0063,bulón,5,,9/16,,imperial,629.79256307904,fleb,Bulon G5 UNC. 5 9/16 2 1/2
107NC00000I0070,bulón,5,,9/16,,imperial,544.6716634693705,fleb,Bulon G5 UNC. 5 9/16 2 3/4
107NC00000I0076,bulón,5,,9/16,,imperial,783.7312524000001,fleb,Bulon G5 UNC. 5 9/16 3
107NC00000I0082,bulón,5,,9/16,,imperial,853.0880004000002,fleb,Bulon G5 UNC. 5 9/16 3 1/4
107NC00000I0090,bulón,5,,9/16,,imperial,901.637724,fleb,Bulon G5 UNC. 5 9/16 3 1/2
107NC00000I0100,bulón,5,,9/16,,imperial,1005.6728459999999,fleb,Bulon G5 UNC. 5 9/16 4
107NC00000I0110,bulón,5,,9/16,,imperial,1137.4506672,fleb,Bulon G5 UNC. 5 9/16 4 1/2
107NC00000I0125,bulón,5,,9/16,,imperial,1192.9360656000001,fleb,Bulon G5 UNC. 5 9/16 5
