codigo,descripcion,precio_unitario,proveedor
107NC00000D0022,Bulon G5 UNC. 5 1/4 7/8,48.07740414612001,fleb
107NC00000D0025,Bulon G5 UNC. 5 1/4 1,52.8637133256,fleb
107NC00000D0032,Bulon G5 UNC. 5 1/4 1 1/4,68.86570222416,fleb
107NC00000D0038,Bulon G5 UNC. 5 1/4 1 1/2,80.47720450797915,fleb
107NC00000D0044,Bulon G5 UNC. 5 1/4 1 3/4,91.7235652105461,fleb
107NC00000D0050,Bulon G5 UNC. 5 1/4 2,103.33506749436525,fleb
107NC00000D0056,Bulon G5 UNC. 5 1/4 2 1/4,91.72356521054613,fleb
107NC00000D0063,Bulon G5 UNC. 5 1/4 2 1/2,126.19293048075134,fleb
107NC00000D0070,Bulon G5 UNC. 5 1/4 2 3/4,137.4392911833183,fleb
107NC00000D0076,Bulon G5 UNC. 5 1/4 3,119.1822121207096,fleb
107NC00000D0082,Bulon G5 UNC. 5 1/4 3 1/4,128.23772333576352,fleb
107NC00000D0090,Bulon G5 UNC. 5 1/4 3 1/2,171.90865645352352,fleb
107NC00000D0100,Bulon G5 UNC. 5 1/4 4,211.88347800504002,fleb
107NC00000D0110,Bulon G5 UNC. 5 1/4 4 1/2,236.7501928965201,fleb
107NC00000D0125,Bulon G5 UNC. 5 1/4 5,261.6169077880002,fleb
107NC00000D0140,Bulon G5 UNC. 5 1/4 5 1/2,229.18689814358433,fleb
107NC00000D0155,Bulon G5 UNC. 5 1/4 6,249.08027005676843,fleb
107NC00000E0012,Bulon G5 UNC. 5 5/16 1/2,77.67955776,fleb
107NC00000E0016,Bulon G5 UNC. 5 5/16 5/8,63.80820815999999,fleb
107NC00000E0019,Bulon G5 UNC. 5 5/16 3/4,80.45382767999999,fleb
107NC00000E0022,Bulon G5 UNC. 5 5/16 7/8,64.9611254929748,fleb
107NC00000E0025,Bulon G5 UNC. 5 5/16 1,80.367131745,fleb
107NC00000E0032,Bulon G5 UNC. 5 5/16 1 1/4,102.71734378800002,fleb
107NC00000E0038,Bulon G5 UNC. 5 5/16 1 1/2,117.65748087467999,fleb
107NC00000E0044,Bulon G5 UNC. 5 5/16 1 3/4,125.15841317088001,fleb
107NC00000E0050,Bulon G5 UNC. 5 5/16 2,150.09008337443998,fleb
107NC00000E0056,Bulon G5 UNC. 5 5/16 2 1/4,166.07404718055582,fleb
107NC00000E0063,Bulon G5 UNC. 5 5/16 2 1/2,188.0808830441235,fleb
107NC00000E0070,Bulon G5 UNC. 5 5/16 2 3/4,204.56960360201145,fleb
107NC00000E0076,Bulon G5 UNC. 5 5/16 3,221.67408550853415,fleb
107NC00000E0082,Bulon G5 UNC. 5 5/16 3 1/4,190.69444787944022,fleb
107NC00000E0090,Bulon G5 UNC. 5 5/16 3 1/2,254.5146907690577,fleb
107NC00000E0100,Bulon G5 UNC. 5 5/16 4,288.03947530584225,fleb
107NC00000E0110,Bulon G5 UNC. 5 5/16 4 1/2,257.47034524250483,fleb
107NC00000E0125,Bulon G5 UNC. 5 5/16 5,284.01650116142804,fleb
107NC00000E0140,Bulon G5 UNC. 5 5/16 5 1/2,310.83632879085565,fleb
107NC00000E0155,Bulon G5 UNC. 5 5/16 6,337.3824847097788,fleb
107NC00000E0175,Bulon G5 UNC. 5 5/16 7,443.50455485164224,fleb
107NC00000E0200,Bulon G5 UNC. 5 5/16 8,503.2431796588803,fleb
107NC00000F0012,Bulon G5 UNC. 5 3/8 1/2,67.73670289793844,fleb
107NC00000F0016,Bulon G5 UNC. 5 3/8 5/8,97.58355730104,fleb
107NC00000F0019,Bulon G5 UNC. 5 3/8 3/4,98.86892543160403,fleb
107NC00000F0022,Bulon G5 UNC. 5 3/8 7/8,85.97297863617743,fleb
107NC00000F0025,Bulon G5 UNC. 5 3/8 1,118.37185537908,fleb
107NC00000F0032,Bulon G5 UNC. 5 3/8 1 1/4,136.58840524128001,fleb
107NC00000F0038,Bulon G5 UNC. 5 3/8 1 1/2,158.51970252636002,fleb
107NC00000F0044,Bulon G5 UNC. 5 3/8 1 3/4,197.23880066483994,fleb
107NC00000F0050,Bulon G5 UNC. 5 3/8 2,202.02510984432004,fleb
107NC00000F0056,Bulon G5 UNC. 5 3/8 2 1/4,223.95607853027187,fleb
107NC00000F0063,Bulon G5 UNC. 5 3/8 2 1/2,263.55564239999995,fleb
107NC00000F0070,Bulon G5 UNC. 5 3/8 2 3/4,214.00660516596724,fleb
107NC00000F0076,Bulon G5 UNC. 5 3/8 3,292.32204720048003,fleb
107NC00000F0082,Bulon G5 UNC. 5 3/8 3 1/4,329.75527123103996,fleb
107NC00000F0090,Bulon G5 UNC. 5 3/8 3 1/2,356.47287769559995,fleb
107NC00000F0100,Bulon G5 UNC. 5 3/8 4,403.4072826346799,fleb
107NC00000F0110,Bulon G5 UNC. 5 3/8 4 1/2,450.06659814836536,fleb
107NC00000F0125,Bulon G5 UNC. 5 3/8 5,496.72591366205086,fleb
107NC00000F0140,Bulon G5 UNC. 5 3/8 5 1/2,434.97367019984193,fleb
107NC00000F0155,Bulon G5 UNC. 5 3/8 6,590.0445446894216,fleb
107NC00000F0175,Bulon G5 UNC. 5 3/8 7,708.5704543532196,fleb
107NC00000F0200,Bulon G5 UNC. 5 3/8 8,805.6128879064262,fleb
107NC00000G0025,Bulon G5 UNC. 5 7/16 1,178.09356394692003,fleb
107NC00000G0032,Bulon G5 UNC. 5 7/16 1 1/4,203.45385885312004,fleb
107NC00000G0038,Bulon G5 UNC. 5 7/16 1 1/2,221.95615851707996,fleb
107NC00000G0044,Bulon G5 UNC. 5 7/16 1 3/4,201.57370565044107,fleb
107NC00000G0050,Bulon G5 UNC. 5 7/16 2,281.9781056090227,fleb
107NC00000G0056,Bulon G5 UNC. 5 7/16 2 1/4,311.9890791549941,fleb
107NC00000G0063,Bulon G5 UNC. 5 7/16 2 1/2,362.75937333431995,fleb
107NC00000G0070,Bulon G5 UNC. 5 7/16 2 3/4,394.59200572928785,fleb
107NC00000G0076,Bulon G5 UNC. 5 7/16 3,426.4246381242554,fleb
107NC00000G0082,Bulon G5 UNC. 5 7/16 3 1/4,459.58363020234697,fleb
107NC00000G0090,Bulon G5 UNC. 5 7/16 3 1/2,490.0899029141908,fleb
107NC00000G0100,Bulon G5 UNC. 5 7/16 4,548.49674447832,fleb
107NC00000G0110,Bulon G5 UNC. 5 7/16 4 1/2,612.8712126925419,fleb
107NC00000G0125,Bulon G5 UNC. 5 7/16 5,674.8809045233844,fleb
107NC00000G0140,Bulon G5 UNC. 5 7/16 5 1/2,738.0729845459166,fleb
107NC00000G0155,Bulon G5 UNC. 5 7/16 6,802.67119314384,fleb
107NC00000G0175,Bulon G5 UNC. 5 7/16 7,988.05137703564,fleb
107NC00000G0200,Bulon G5 UNC. 5 7/16 8,1182.0236365382398,fleb
107NC00000H0019,Bulon G5 UNC. 5 1/2 12 3/4,264.52663687200004,fleb
107NC00000H0022,Bulon G5 UNC. 5 1/2 12 7/8,213.61878384000002,fleb
107NC00000H0025,Bulon G5 UNC. 5 1/2 12 1,269.89068776232,fleb
107NC00000H0032,Bulon G5 UNC. 5 1/2 12 1 1/4,302.68047751427997,fleb
107NC00000H0038,Bulon G5 UNC. 5 1/2 12 1 1/2,335.89889196888004,fleb
107NC00000H0044,Bulon G5 UNC. 5 1/2 12 1 3/4,375.83360900912163,fleb
107NC00000H0050,Bulon G5 UNC. 5 1/2 12 2,416.26602371388003,fleb
107NC00000H0056,Bulon G5 UNC. 5 1/2 12 2 1/4,459.41424377963995,fleb
107NC00000H0063,Bulon G5 UNC. 5 1/2 12 2 1/2,496.4188431075599,fleb
107NC00000H0070,Bulon G5 UNC. 5 1/2 12 2 3/4,572.49972782616,fleb
107NC00000H0076,Bulon G5 UNC. 5 1/2 12 3,576.5002250508,fleb
107NC00000H0082,Bulon G5 UNC. 5 1/2 12 3 1/4,582.2588288526392,fleb
107NC00000H0090,Bulon G5 UNC. 5 1/2 12 3 1/2,702.2301378252,fleb
107NC00000H0100,Bulon G5 UNC. 5 1/2 12 4,788.4689266809264,fleb
107NC00000H0110,Bulon G5 UNC. 5 1/2 12 4 1/2,824.1024282758401,fleb
107NC00000H0125,Bulon G5 UNC. 5 1/2 12 5,1017.7693564186801,fleb
107NC00000H0140,Bulon G5 UNC. 5 1/2 12 5 1/2,1194.3173093047471,fleb
107NC00000H0155,Bulon G5 UNC. 5 1/2 12 6,1205.79272597676,fleb
107NC00000H0175,Bulon G5 UNC. 5 1/2 12 7,1379.24285564508,fleb
107NC00000H0200,Bulon G5 UNC. 5 1/2 12 8,1219.8553862647148,fleb
107NC00000H0225,Bulon G5 UNC. 5 1/2 12 9,1750.3506356403002,fleb
107NC00000H0250,Bulon G5 UNC. 5 1/2 12 10,1935.9418529141115,fleb
107NC00000H1019,Bulon G5 UNC. 5 1/2 13 3/4,230.02859041680003,fleb
107NC00000H1022,Bulon G5 UNC. 5 1/2 13 7/8,250.43940165138815,fleb
107NC00000H1025,Bulon G5 UNC. 5 1/2 13 1,261.8343944265264,fleb
107NC00000H1032,Bulon G5 UNC. 5 1/2 13 1 1/4,293.64019843625266,fleb
107NC00000H1038,Bulon G5 UNC. 5 1/2 13 1 1/2,328.89802182576,fleb
107NC00000H1044,Bulon G5 UNC. 5 1/2 13 1 3/4,375.90386421528007,fleb
107NC00000H1050,Bulon G5 UNC. 5 1/2 13 2,427.48170343296,fleb
107NC00000H1056,Bulon G5 UNC. 5 1/2 13 2 1/4,483.20291477616,fleb
107NC00000H1063,Bulon G5 UNC. 5 1/2 13 2 1/2,525.5974522183291,fleb
107NC00000H1070,Bulon G5 UNC. 5 1/2 13 2 3/4,568.07060589888,fleb
107NC00000H1076,Bulon G5 UNC. 5 1/2 13 3,563.92723377336,fleb
107NC00000H1082,Bulon G5 UNC. 5 1/2 13 3 1/4,455.64819776582254,fleb
107NC00000H1090,Bulon G5 UNC. 5 1/2 13 3 1/2,513.730825173334,fleb
107NC00000H1100,Bulon G5 UNC. 5 1/2 13 4,721.0257195415212,fleb
107NC00000H1110,Bulon G5 UNC. 5 1/2 13 4 1/2,677.7741906151349,fleb
107NC00000H1125,Bulon G5 UNC. 5 1/2 13 5,930.1482138238243,fleb
107NC00000H1140,Bulon G5 UNC. 5 1/2 13 5 1/2,1098.06505071324,fleb
107NC00000H1155,Bulon G5 UNC. 5 1/2 13 6,950.3619980501758,fleb
107NC00000H1175,Bulon G5 UNC. 5 1/2 13 7,1062.8291715482444,fleb
107NC00000H1200,Bulon G5 UNC. 5 1/2 13 8,1283.5249014280378,fleb
107NC00000H1225,Bulon G5 UNC. 5 1/2 13 9,1908.6802223392244,fleb
107NC00000H1250,Bulon G5 UNC. 5 1/2 13 10,1688.8474119491864,fleb
107NC00000I0025,Bulon G5 UNC. 5 9/16 1,268.11246674596754,fleb
107NC00000I0032,Bulon G5 UNC. 5 9/16 1 1/4,378.68992478244,fleb
107NC00000I0038,Bulon G5 UNC. 5 9/16 1 1/2,422.2392661324206,fleb
107NC00000I0044,Bulon G5 UNC. 5 9/16 1 3/4,478.05941834448,fleb
107NC00000I0050,Bulon G5 UNC. 5 9/16 2,495.77590605359995,fleb
107NC00000I0056,Bulon G5 UNC. 5 9/16 2 1/4,543.0211371491782,fleb
107NC00000I0063,Bulon G5 UNC. 5 9/16 2 1/2,629.79256307904,fleb
107NC00000I0070,Bulon G5 UNC. 5 9/16 2 3/4,544.6716634693705,fleb
107NC00000I0076,Bulon G5 UNC. 5 9/16 3,783.7312524000001,fleb
107NC00000I0082,Bulon G5 UNC. 5 9/16 3 1/4,853.0880004000002,fleb
107NC00000I0090,Bulon G5 UNC. 5 9/16 3 1/2,901.637724,fleb
107NC00000I0100,Bulon G5 UNC. 5 9/16 4,1005.6728459999999,fleb
107NC00000I0110,Bulon G5 UNC. 5 9/16 4 1/2,1137.4506672,fleb
107NC00000I0125,Bulon G5 UNC. 5 9/16 5,1192.9360656000001,fleb
107NC00000I0140,Bulon G5 UNC. 5 9/16 5 1/2,1054.2225696,fleb
107NC00000I0155,Bulon G5 UNC. 5 9/16 6,1387.13496,fleb
107NC00000I0175,Bulon G5 UNC. 5 9/16 7,1561.7788851888386,fleb
107NC00000I0200,Bulon G5 UNC. 5 9/16 8,2090.8312994779203,fleb
107NC00000J0025,Bulon G5 UNC. 5 5/8 1,426.12439187459995,fleb
107NC00000J0032,Bulon G5 UNC. 5 5/8 1 1/4,452.36572651841254,fleb
107NC00000J0038,Bulon G5 UNC. 5 5/8 1 1/2,530.7088193187601,fleb
107NC00000J0044,Bulon G5 UNC. 5 5/8 1 3/4,586.71578046372,fleb
107NC00000J0050,Bulon G5 UNC. 5 5/8 2,641.151117699,fleb
107NC00000J0056,Bulon G5 UNC. 5 5/8 2 1/4,708.6595083648001,fleb
107NC00000J0063,Bulon G5 UNC. 5 5/8 2 1/2,762.2375961948,fleb
107NC00000J0070,Bulon G5 UNC. 5 5/8 2 3/4,830.96042351808,fleb
107NC00000J0076,Bulon G5 UNC. 5 5/8 3,892.3438704662153,fleb
107NC00000J0082,Bulon G5 UNC. 5 5/8 3 1/4,953.3518834880622,fleb
107NC00000J0090,Bulon G5 UNC. 5 5/8 3 1/2,1098.2793630645601,fleb
107NC00000J0100,Bulon G5 UNC. 5 5/8 4,1230.65295872988,fleb
107NC00000J0110,Bulon G5 UNC. 5 5/8 4 1/2,1363.3286037770345,fleb
107NC00000J0125,Bulon G5 UNC. 5 5/8 5,1495.394712935763,fleb
107NC00000J0140,Bulon G5 UNC. 5 5/8 5 1/2,1628.1380841927423,fleb
107NC00000J0155,Bulon G5 UNC. 5 5/8 6,1760.2041933514713,fleb
107NC00000J0175,Bulon G5 UNC. 5 5/8 7,2160.2685013056002,fleb
107NC00000J0200,Bulon G5 UNC. 5 5/8 8,2560.38966122004,fleb
107NC00000J0225,Bulon G5 UNC. 5 5/8 9,2856.7920609247208,fleb
107NC00000J0250,Bulon G5 UNC. 5 5/8 10,2522.070904385454,fleb
107NC00000J0275,Bulon G5 UNC. 5 5/8 11,3407.7945801508968,fleb
107NC00000J0300,Bulon G5 UNC. 5 5/8 12,3710.7096539420854,fleb
107NC00000K0025,Bulon G5 UNC. 5 3/4 1,582.9139923004915,fleb
107NC00000K0032,Bulon G5 UNC. 5 3/4 1 1/4,806.1716282153998,fleb
107NC00000K0038,Bulon G5 UNC. 5 3/4 1 1/2,841.8189159849601,fleb
107NC00000K0044,Bulon G5 UNC. 5 3/4 1 3/4,934.9733513587199,fleb
107NC00000K0050,Bulon G5 UNC. 5 3/4 2,986.8369403781601,fleb
107NC00000K0056,Bulon G5 UNC. 5 3/4 2 1/4,1084.99199728272,fleb
107NC00000K0063,Bulon G5 UNC. 5 3/4 2 1/2,1161.5729441544,fleb
107NC00000K0070,Bulon G5 UNC. 5 3/4 2 3/4,1262.44262417568,fleb
107NC00000K0076,Bulon G5 UNC. 5 3/4 3,1349.8106260638,fleb
107NC00000K0082,Bulon G5 UNC. 5 3/4 3 1/4,1468.61110614552,fleb
107NC00000K0090,Bulon G5 UNC. 5 3/4 3 1/2,1511.11638915732,fleb
107NC00000K0100,Bulon G5 UNC. 5 3/4 4,1702.9259435887202,fleb
107NC00000K0110,Bulon G5 UNC. 5 3/4 4 1/2,1861.0884588628799,fleb
107NC00000K0125,Bulon G5 UNC. 5 3/4 5,2057.398572672,fleb
107NC00000K0140,Bulon G5 UNC. 5 3/4 5 1/2,2228.952805451101,fleb
107NC00000K0155,Bulon G5 UNC. 5 3/4 6,2384.9392829394,fleb
107NC00000K0175,Bulon G5 UNC. 5 3/4 7,3198.2546561987997,fleb
107NC00000K0200,Bulon G5 UNC. 5 3/4 8,3606.9124781507985,fleb
107NC00000K0225,Bulon G5 UNC. 5 3/4 9,4016.0774995272063,fleb
107NC00000K0250,Bulon G5 UNC. 5 3/4 10,4424.880235600464,fleb
107NC00000K0275,Bulon G5 UNC. 5 3/4 11,4963.3086531404115,fleb
107NC00000K0300,Bulon G5 UNC. 5 3/4 12,5267.628307785518,fleb
107NC00000L0050,Bulon G5 UNC. 5 7/8 2,1587.26871132636,fleb
107NC00000L0056,Bulon G5 UNC. 5 7/8 2 1/4,1705.6296971278512,fleb
107NC00000L0063,Bulon G5 UNC. 5 7/8 2 1/2,1836.9898663410681,fleb
107NC00000L0070,Bulon G5 UNC. 5 7/8 2 3/4,1574.6800284434273,fleb
107NC00000L0076,Bulon G5 UNC. 5 7/8 3,2080.4014317136803,fleb
107NC00000L0082,Bulon G5 UNC. 5 7/8 3 1/4,2214.620878921015,fleb
107NC00000L0090,Bulon G5 UNC. 5 7/8 3 1/2,2340.0279381803925,fleb
107NC00000L0100,Bulon G5 UNC. 5 7/8 4,2600.332320643103,fleb
107NC00000L0110,Bulon G5 UNC. 5 7/8 4 1/2,2860.6367031058103,fleb
107NC00000L0125,Bulon G5 UNC. 5 7/8 5,3152.60612536764,fleb
107NC00000L0140,Bulon G5 UNC. 5 7/8 5 1/2,2732.486942812673,fleb
107NC00000L0155,Bulon G5 UNC. 5 7/8 6,3678.6112316640438,fleb
107NC00000L0175,Bulon G5 UNC. 5 7/8 7,4203.931435478291,fleb
107NC00000L0200,Bulon G5 UNC. 5 7/8 8,4729.936541774696,fleb
107NC00000L0225,Bulon G5 UNC. 5 7/8 9,5311.896837917264,fleb
107NC00000L0250,Bulon G5 UNC. 5 7/8 10,5843.197180462971,fleb
107NC00000L0275,Bulon G5 UNC. 5 7/8 11,5430.5035325677445,fleb
107NC00000L0300,Bulon G5 UNC. 5 7/8 12,7353.914023194479,fleb
107NC00000M0050,Bulon G5 UNC. 5 1 2,2219.415936,fleb
107NC00000M0056,Bulon G5 UNC. 5 1 2 1/4,2954.5974647999997,fleb
107NC00000M0063,Bulon G5 UNC. 5 1 2 1/2,2982.340164,fleb
107NC00000M0070,Bulon G5 UNC. 5 1 2 3/4,2413.6148304,fleb
107NC00000M0076,Bulon G5 UNC. 5 1 3,3121.0536600000005,fleb
107NC00000M0082,Bulon G5 UNC. 5 1 3 1/4,3407.70926088888,fleb
107NC00000M0090,Bulon G5 UNC. 5 1 3 1/2,3527.071726686579,fleb
107NC00000M0100,Bulon G5 UNC. 5 1 4,3703.425313020908,fleb
107NC00000M0110,Bulon G5 UNC. 5 1 4 1/2,4185.273998789079,fleb
107NC00000M0125,Bulon G5 UNC. 5 1 5,4557.843699107723,fleb
107NC00000M0140,Bulon G5 UNC. 5 1 5 1/2,4930.413399426366,fleb
107NC00000M0155,Bulon G5 UNC. 5 1 6,5302.239447648566,fleb
107NC00000M0175,Bulon G5 UNC. 5 1 7,6052.807508589899,fleb
107NC00000M0200,Bulon G5 UNC. 5 1 8,5438.595496052613,fleb
107NC00000M0225,Bulon G5 UNC. 5 1 9,7543.681231541634,fleb
107NC00000M0250,Bulon G5 UNC. 5 1 10,6956.357929042134,fleb
107NC00000M0275,Bulon G5 UNC. 5 1 11,9831.721568125133,fleb
107NC00000M0300,Bulon G5 UNC. 5 1 12,10642.68948978209,fleb
107NC00000N0076,Bulon G5 UNC. 5 1 1/8 3,4989.052144998001,fleb
107NC00000N0100,Bulon G5 UNC. 5 1 1/8 4,6160.094109748799,fleb
107NC00000N0125,Bulon G5 UNC. 5 1 1/8 5,7335.2376568224,fleb
107NC00000N0155,Bulon G5 UNC. 5 1 1/8 6,8506.1991983904,fleb
107NC00000N0175,Bulon G5 UNC. 5 1 1/8 7,9685.605174152399,fleb
107NC00000N0200,Bulon G5 UNC. 5 1 1/8 8,10857.612217096797,fleb
107NC00000N0225,Bulon G5 UNC. 5 1 1/8 9,12029.699683224,fleb
107NC00000N0250,Bulon G5 UNC. 5 1 1/8 10,13201.706726168399,fleb
107NC00000N0275,Bulon G5 UNC. 5 1 1/8 11,14373.633345929999,fleb
107NC00000N0300,Bulon G5 UNC. 5 1 1/8 12,15545.6403888744,fleb
107NC00000O0076,Bulon G5 UNC. 5 1 1/4 3,5806.955914074001,fleb
107NC00000O0100,Bulon G5 UNC. 5 1 1/4 4,7104.5035453692,fleb
107NC00000O0125,Bulon G5 UNC. 5 1 1/4 5,8405.750643073201,fleb
107NC00000O0155,Bulon G5 UNC. 5 1 1/4 6,10793.756209953603,fleb
107NC00000O0175,Bulon G5 UNC. 5 1 1/4 7,11018.136889965599,fleb
107NC00000O0200,Bulon G5 UNC. 5 1 1/4 8,12320.590335411602,fleb
107NC00000O0225,Bulon G5 UNC. 5 1 1/4 9,15148.189019476802,fleb
107NC00000O0250,Bulon G5 UNC. 5 1 1/4 10,16596.2888489736,fleb
107NC00000O0275,Bulon G5 UNC. 5 1 1/4 11,18043.906139373597,fleb
107NC00000O0300,Bulon G5 UNC. 5 1 1/4 12,19492.810200698405,fleb
107NC00000P0076,Bulon G5 UNC. 5 1 1/2 3,10153.9093675968,fleb
107NC00000P0100,Bulon G5 UNC. 5 1 1/2 4,12127.815966240003,fleb
107NC00000P0125,Bulon G5 UNC. 5 1 1/2 5,14214.6367135344,fleb
107NC00000P0155,Bulon G5 UNC. 5 1 1/2 6,14656.481679837601,fleb
107NC00000P0175,Bulon G5 UNC. 5 1 1/2 7,18404.443267865998,fleb
107NC00000P0200,Bulon G5 UNC. 5 1 1/2 8,20493.1137483648,fleb
107NC00000P0225,Bulon G5 UNC. 5 1 1/2 9,22581.7038056808,fleb
107NC00000P0250,Bulon G5 UNC. 5 1 1/2 10,24670.454709362402,fleb
107NC00000P0275,Bulon G5 UNC. 5 1 1/2 11,26755.264877086804,fleb
107NC00000P0300,Bulon G5 UNC. 5 1 1/2 12,28847.7152471772,fleb
108NF00000D0012,Bulon G5 UNF. 5 1/4 1/2,45.89771956866573,fleb
108NF00000D0016,Bulon G5 UNF. 5 1/4 5/8,50.76954455081461,fleb
108NF00000D0019,Bulon G5 UNF. 5 1/4 3/4,44.649848608325854,fleb
108NF00000D0022,Bulon G5 UNF. 5 1/4 7/8,60.855076970000006,fleb
108NF00000D0025,Bulon G5 UNF. 5 1/4 1,53.949051381269676,fleb
108NF00000D0032,Bulon G5 UNF. 5 1/4 1 1/4,64.479030991809,fleb
108NF00000D0038,Bulon G5 UNF. 5 1/4 1 1/2,75.35089305723595,fleb
108NF00000D0044,Bulon G5 UNF. 5 1/4 1 3/4,85.8808726677753,fleb
108NF00000D0050,Bulon G5 UNF. 5 1/4 2,96.75273473320229,fleb
108NF00000D0056,Bulon G5 UNF. 5 1/4 2 1/4,107.35109083471913,fleb
108NF00000D0063,Bulon G5 UNF. 5 1/4 2 1/2,118.15457640916856,fleb
108NF00000D0070,Bulon G5 UNF. 5 1/4 2 3/4,160.85569502463485,fleb
108NF00000D0076,Bulon G5 UNF. 5 1/4 3,139.48804159415732,fleb
108NF00000D0082,Bulon G5 UNF. 5 1/4 3 1/4,187.60799711959268,fleb
108NF00000D0090,Bulon G5 UNF. 5 1/4 3 1/2,160.95825976110117,fleb
108NF00000D0100,Bulon G5 UNF. 5 1/4 4,227.9501267963343,fleb
108NF00000D0110,Bulon G5 UNF. 5 1/4 4 1/2,203.76194311303377,fleb
108NF00000D0125,Bulon G5 UNF. 5 1/4 5,225.1637847890001,fleb
108NF00000D0140,Bulon G5 UNF. 5 1/4 5 1/2,308.2070330812079,fleb
108NF00000D0155,Bulon G5 UNF. 5 1/4 6,267.762338668,fleb
108NF00000E0012,Bulon G5 UNF. 5 5/16 1/2,78.527505,fleb
108NF00000E0016,Bulon G5 UNF. 5 5/16 5/8,82.26691000000001,fleb
108NF00000E0019,Bulon G5 UNF. 5 5/16 3/4,86.006315,fleb
108NF00000E0022,Bulon G5 UNF. 5 5/16 7/8,77.779624,fleb
108NF00000E0025,Bulon G5 UNF. 5 5/16 1,104.70333999999998,fleb
108NF00000E0032,Bulon G5 UNF. 5 5/16 1 1/4,101.71181600000001,fleb
108NF00000E0038,Bulon G5 UNF. 5 5/16 1 1/2,141.58434363400002,fleb
108NF00000E0044,Bulon G5 UNF. 5 5/16 1 3/4,128.91038998739393,fleb
108NF00000E0050,Bulon G5 UNF. 5 5/16 2,180.61182054325928,fleb
108NF00000E0056,Bulon G5 UNF. 5 5/16 2 1/4,159.8769769828798,fleb
108NF00000E0063,Bulon G5 UNF. 5 5/16 2 1/2,175.51989206307374,fleb
108NF00000E0070,Bulon G5 UNF. 5 5/16 2 3/4,238.6342657641827,fleb
108NF00000E0076,Bulon G5 UNF. 5 5/16 3,206.86957085644198,fleb
108NF00000E0082,Bulon G5 UNF. 5 5/16 3 1/4,277.930528744,fleb
108NF00000E0090,Bulon G5 UNF. 5 5/16 3 1/2,229.38829431568797,fleb
108NF00000E0100,Bulon G5 UNF. 5 5/16 4,368.1875415185182,fleb
108NF00000E0110,Bulon G5 UNF. 5 5/16 4 1/2,329.1124361621111,fleb
108NF00000E0125,Bulon G5 UNF. 5 5/16 5,453.80644962935656,fleb
108NF00000F0019,Bulon G5 UNF. 5 3/8 3/4,128.41191558100002,fleb
108NF00000F0022,Bulon G5 UNF. 5 3/8 7/8,139.57816910978264,fleb
108NF00000F0025,Bulon G5 UNF. 5 3/8 1,149.5762,fleb
108NF00000F0032,Bulon G5 UNF. 5 3/8 1 1/4,175.86346926899998,fleb
108NF00000F0038,Bulon G5 UNF. 5 3/8 1 1/2,209.988531418,fleb
108NF00000F0044,Bulon G5 UNF. 5 3/8 1 3/4,191.10762358917285,fleb
108NF00000F0050,Bulon G5 UNF. 5 3/8 2,214.15874932106274,fleb
108NF00000F0056,Bulon G5 UNF. 5 3/8 2 1/4,237.40689322160125,fleb
108NF00000F0063,Bulon G5 UNF. 5 3/8 2 1/2,260.3266735077254,fleb
108NF00000F0070,Bulon G5 UNF. 5 3/8 2 3/4,354.4685217603299,fleb
108NF00000F0076,Bulon G5 UNF. 5 3/8 3,306.82296130880246,fleb
108NF00000F0082,Bulon G5 UNF. 5 3/8 3 1/4,412.1784269936584,fleb
108NF00000F0090,Bulon G5 UNF. 5 3/8 3 1/2,352.99088549546514,fleb
108NF00000F0100,Bulon G5 UNF. 5 3/8 4,399.1588096821279,fleb
108NF00000F0110,Bulon G5 UNF. 5 3/8 4 1/2,445.32673386879054,fleb
108NF00000F0125,Bulon G5 UNF. 5 3/8 5,537.4287382475516,fleb
108NF00000G0025,Bulon G5 UNF. 5 7/16 1,214.2036278388889,fleb
108NF00000G0032,Bulon G5 UNF. 5 7/16 1 1/4,244.57578402500002,fleb
108NF00000G0038,Bulon G5 UNF. 5 7/16 1 1/2,283.7398801597222,fleb
108NF00000G0044,Bulon G5 UNF. 5 7/16 1 3/4,322.1047090263888,fleb
108NF00000G0050,Bulon G5 UNF. 5 7/16 2,360.4695378930557,fleb
108NF00000G0056,Bulon G5 UNF. 5 7/16 2 1/4,319.0674934077779,fleb
108NF00000G0063,Bulon G5 UNF. 5 7/16 2 1/2,437.1991956263889,fleb
108NF00000G0070,Bulon G5 UNF. 5 7/16 2 3/4,475.5640244930557,fleb
108NF00000G0076,Bulon G5 UNF. 5 7/16 3,490.307044195,fleb
108NF00000G0082,Bulon G5 UNF. 5 7/16 3 1/4,528.4335639613297,fleb
108NF00000G0090,Bulon G5 UNF. 5 7/16 3 1/2,450.8079697170825,fleb
108NF00000G0100,Bulon G5 UNF. 5 7/16 4,666.170513464,fleb
108NF00000G0110,Bulon G5 UNF. 5 7/16 4 1/2,837.4002696941927,fleb
108NF00000G0125,Bulon G5 UNF. 5 7/16 5,737.7020682390685,fleb
108NF00000G0140,Bulon G5 UNF. 5 7/16 5 1/2,1008.4704641247533,fleb
108NF00000H0019,Bulon G5 UNF. 5 1/2 3/4,293.0981194643334,fleb
108NF00000H0022,Bulon G5 UNF. 5 1/2 7/8,319.1051926666667,fleb
108NF00000H0025,Bulon G5 UNF. 5 1/2 1,333.6244789330001,fleb
